ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
4425.0,-34.02581981,150.66286366,3.2160000801086426,141010,45077.0,7.61
4426.0,-34.02582786,150.66286471,3.2160000801086426,141011,45520.0,7.62
4429.0,-34.0258364,150.66286521,3.2160000801086426,141012,46545.0,7.64
4431.0,-34.02584687,150.66286465,3.2160000801086426,141013,46541.0,7.6
4432.0,-34.0258567,150.66286103,3.2160000801086426,141014,46950.0,7.62
4433.0,-34.02586656,150.66285704,3.2160000801086426,141015,46531.0,7.63
4436.0,-34.02587488,150.6628511,3.2160000801086426,141016,46733.0,7.61
4438.0,-34.0258817,150.6628475,3.2160000801086426,141017,45153.0,7.610001
4440.0,-34.02588889,150.66284502,3.2160000801086426,141018,45174.0,7.61
4441.0,-34.02589581,150.66284396,3.2160000801086426,141019,45694.0,7.62
4443.0,-34.02590244,150.66284278,3.2160000801086426,141020,44827.0,7.62
4445.0,-34.02590994,150.66284221,3.2160000801086426,141021,45254.0,7.61
4447.0,-34.02591833,150.66283968,3.2160000801086426,141022,44870.0,7.63
4449.0,-34.02592864,150.66283744,3.2160000801086426,141023,45671.0,7.6
4451.0,-34.02593799,150.66283641,3.2160000801086426,141024,45814.0,7.619999
4452.0,-34.02594585,150.66283376,3.2160000801086426,141025,45142.0,7.61
4454.0,-34.02595428,150.66282877,3.2160000801086426,141026,46382.0,7.61
4456.0,-34.02596348,150.66282036,3.2160000801086426,141027,46238.0,7.61999
4458.0,-34.02597226,150.66281419,3.2160000801086426,141028,45403.0,7.61
4460.0,-34.02598111,150.66280958,3.2160000801086426,141029,44551.0,7.62
4461.0,-34.02598874,150.6628064,3.2160000801086426,141030,45505.0,7.62
4463.0,-34.02599636,150.66280567,3.2160000801086426,141031,44702.0,7.61
4465.0,-34.02600562,150.66280433,3.2160000801086426,141032,44802.0,7.63
4467.0,-34.02601302,150.66280072,3.2160000801086426,141033,45972.0,7.65
4469.0,-34.02602004,150.66279833,3.2160000801086426,141034,44464.0,7.62
4471.0,-34.02602938,150.66279567,3.2160000801086426,141035,43972.0,7.61
4472.0,-34.02603756,150.66279342,3.2160000801086426,141036,43926.0,7.610001
4474.0,-34.02604535,150.66279136,3.2160000801086426,141037,45485.0,7.6
4476.0,-34.02605415,150.66278811,3.2160000801086426,141038,45186.0,7.62
4478.0,-34.0260615,150.66278472,3.2160000801086426,141039,44470.0,7.61
4479.0,-34.02606835,150.662783,3.2160000801086426,141040,45024.0,7.62
4482.0,-34.02607557,150.66278037,3.2160000801086426,141041,46032.0,7.6
4483.0,-34.02608292,150.66277811,3.2160000801086426,141042,43543.0,7.59
4485.0,-34.02608918,150.66277667,3.2160000801086426,141043,44791.0,7.61
4486.0,-34.02609522,150.66277515,3.2160000801086426,141044,45424.0,7.599999
4489.0,-34.02610135,150.66277356,4.288000106811523,141045,45353.0,7.6
4491.0,-34.02611035,150.66276763,3.2160000801086426,141046,45183.0,7.62
4493.0,-34.02611925,150.66276379,3.2160000801086426,141047,4519.0,7.630001
4494.0,-34.02612752,150.66276088,3.2160000801086426,141048,44637.0,7.62
