,DUALEM,OpenEM,X1,X2,Y1,Y2
13439,4.13658,3.6784,150.662615,150.662615,-34.026075,-34.026075
13440,4.12385,3.59576,150.662625,150.662625,-34.026075,-34.026075
13441,4.09267,3.52855,150.662635,150.662635,-34.026075,-34.026075
13442,4.06248,3.48901,150.662645,150.662645,-34.026075,-34.026075
13443,4.08302,3.50136,150.662655,150.662655,-34.026075,-34.026075
13444,4.1344,3.56895,150.662665,150.662665,-34.026075,-34.026075
13445,4.17625,3.64966,150.662675,150.662675,-34.026075,-34.026075
13446,4.20248,3.70884,150.662685,150.662685,-34.026075,-34.026075
13447,4.21703,3.732,150.662695,150.662695,-34.026075,-34.026075
13448,4.2253,3.70816,150.662705,150.662705,-34.026075,-34.026075
13449,4.235,3.62124,150.662715,150.662715,-34.026075,-34.026075
13450,4.25473,3.47234,150.662725,150.662725,-34.026075,-34.026075
13451,4.28868,3.3701,150.662735,150.662735,-34.026075,-34.026075
13452,4.33588,3.4892,150.662745,150.662745,-34.026075,-34.026075
13453,4.3946,3.76797,150.662755,150.662755,-34.026075,-34.026075
13454,4.46354,4.07292,150.662765,150.662765,-34.026075,-34.026075
13455,4.5417,4.39292,150.662775,150.662775,-34.026075,-34.026075
13456,4.63024,4.78545,150.662785,150.662785,-34.026075,-34.026075
13457,4.73832,5.35252,150.662795,150.662795,-34.026075,-34.026075
13458,4.88996,6.19579,150.662805,150.662805,-34.026075,-34.026075
13459,5.04356,6.99605,150.662815,150.662815,-34.026075,-34.026075
13460,4.96391,6.77374,150.662825,150.662825,-34.026075,-34.026075
13461,4.73214,5.84816,150.662835,150.662835,-34.026075,-34.026075
13462,4.50257,5.04441,150.662845,150.662845,-34.026075,-34.026075
13463,4.26678,4.43076,150.662855,150.662855,-34.026075,-34.026075
13464,3.99988,3.88602,150.662865,150.662865,-34.026075,-34.026075
13465,3.69915,3.32555,150.662875,150.662875,-34.026075,-34.026075
13466,3.41148,2.74563,150.662885,150.662885,-34.026075,-34.026075
13467,3.24092,2.30232,150.662895,150.662895,-34.026075,-34.026075
13468,3.25015,2.22526,150.662905,150.662905,-34.026075,-34.026075
13469,3.37617,2.45407,150.662915,150.662915,-34.026075,-34.026075
13470,3.52433,2.73899,150.662925,150.662925,-34.026075,-34.026075
13471,4.56819,4.68051,150.661925,150.661925,-34.026085,-34.026085
13472,4.67784,4.82629,150.661935,150.661935,-34.026085,-34.026085
13473,4.76735,4.96978,150.661945,150.661945,-34.026085,-34.026085
13474,4.67751,4.99655,150.661955,150.661955,-34.026085,-34.026085
13475,4.50211,4.80269,150.661965,150.661965,-34.026085,-34.026085
13476,4.31938,4.47332,150.661975,150.661975,-34.026085,-34.026085
13477,4.13908,4.12276,150.661985,150.661985,-34.026085,-34.026085
13478,3.97058,3.7746,150.661995,150.661995,-34.026085,-34.026085
13479,3.82093,3.40951,150.662005,150.662005,-34.026085,-34.026085
13480,3.70313,3.04327,150.662015,150.662015,-34.026085,-34.026085
13481,3.63909,2.82878,150.662025,150.662025,-34.026085,-34.026085
13482,3.62797,2.94276,150.662035,150.662035,-34.026085,-34.026085
13483,3.64926,3.24568,150.662045,150.662045,-34.026085,-34.026085
13484,3.69489,3.52895,150.662055,150.662055,-34.026085,-34.026085
13485,3.77815,3.76215,150.662065,150.662065,-34.026085,-34.026085
13486,3.94585,3.99247,150.662075,150.662075,-34.026085,-34.026085
13487,4.11393,4.21379,150.662085,150.662085,-34.026085,-34.026085
13488,3.94685,4.23303,150.662095,150.662095,-34.026085,-34.026085
13489,3.71696,4.03358,150.662105,150.662105,-34.026085,-34.026085
13490,3.55447,3.83746,150.662115,150.662115,-34.026085,-34.026085
13491,3.41608,3.69564,150.662125,150.662125,-34.026085,-34.026085
13492,3.27544,3.58815,150.662135,150.662135,-34.026085,-34.026085
13493,3.14354,3.50081,150.662145,150.662145,-34.026085,-34.026085
13494,3.09676,3.43066,150.662155,150.662155,-34.026085,-34.026085
13495,3.15895,3.37772,150.662165,150.662165,-34.026085,-34.026085
13496,3.23234,3.31713,150.662175,150.662175,-34.026085,-34.026085
13497,3.27811,3.20278,150.662185,150.662185,-34.026085,-34.026085
13498,3.2976,2.99727,150.662195,150.662195,-34.026085,-34.026085
13499,3.29874,2.66413,150.662205,150.662205,-34.026085,-34.026085
13500,3.29627,2.22126,150.662215,150.662215,-34.026085,-34.026085
13501,3.30472,1.95699,150.662225,150.662225,-34.026085,-34.026085
13502,3.32345,2.18218,150.662235,150.662235,-34.026085,-34.026085
13503,3.34076,2.57801,150.662245,150.662245,-34.026085,-34.026085
13504,3.3474,2.87802,150.662255,150.662255,-34.026085,-34.026085
13505,3.33823,3.08119,150.662265,150.662265,-34.026085,-34.026085
13506,3.30969,3.2267,150.662275,150.662275,-34.026085,-34.026085
13507,3.25974,3.34,150.662285,150.662285,-34.026085,-34.026085
13508,3.19219,3.43765,150.662295,150.662295,-34.026085,-34.026085
13509,3.12549,3.53018,150.662305,150.662305,-34.026085,-34.026085
13510,3.09015,3.6092,150.662315,150.662315,-34.026085,-34.026085
13511,3.09448,3.63069,150.662325,150.662325,-34.026085,-34.026085
13512,3.11242,3.61701,150.662335,150.662335,-34.026085,-34.026085
13513,3.11662,3.62665,150.662345,150.662345,-34.026085,-34.026085
13514,3.0882,3.64834,150.662355,150.662355,-34.026085,-34.026085
13515,3.00641,3.66547,150.662365,150.662365,-34.026085,-34.026085
13516,2.8327,3.67199,150.662375,150.662375,-34.026085,-34.026085
13517,2.47632,3.67031,150.662385,150.662385,-34.026085,-34.026085
13518,1.80849,3.67045,150.662395,150.662395,-34.026085,-34.026085
13519,1.36247,3.68209,150.662405,150.662405,-34.026085,-34.026085
13520,2.00245,3.70635,150.662415,150.662415,-34.026085,-34.026085
13521,2.64973,3.74042,150.662425,150.662425,-34.026085,-34.026085
13522,3.00621,3.77585,150.662435,150.662435,-34.026085,-34.026085
13523,3.20736,3.80135,150.662445,150.662445,-34.026085,-34.026085
13524,3.32422,3.80822,150.662455,150.662455,-34.026085,-34.026085
13525,3.38456,3.7854,150.662465,150.662465,-34.026085,-34.026085
13526,3.41693,3.71461,150.662475,150.662475,-34.026085,-34.026085
13527,3.46803,3.6175,150.662485,150.662485,-34.026085,-34.026085
13528,3.55533,3.64513,150.662495,150.662495,-34.026085,-34.026085
13529,3.66294,3.76958,150.662505,150.662505,-34.026085,-34.026085
13530,3.77946,3.86185,150.662515,150.662515,-34.026085,-34.026085
13531,3.89907,3.91737,150.662525,150.662525,-34.026085,-34.026085
13532,4.02401,3.95818,150.662535,150.662535,-34.026085,-34.026085
13533,4.15229,3.99907,150.662545,150.662545,-34.026085,-34.026085
13534,4.22013,4.02817,150.662555,150.662555,-34.026085,-34.026085
13535,4.18227,4.00405,150.662565,150.662565,-34.026085,-34.026085
13536,4.13716,3.93436,150.662575,150.662575,-34.026085,-34.026085
13537,4.12053,3.85162,150.662585,150.662585,-34.026085,-34.026085
13538,4.12044,3.76123,150.662595,150.662595,-34.026085,-34.026085
13539,4.1262,3.65887,150.662605,150.662605,-34.026085,-34.026085
