,Time,Lon,Lat,Reading
526,2107,150.6625117,-34.0264517,2.4
527,2111,150.6625167,-34.0264317,2.7
528,2115,150.6625217,-34.02641,2.6
529,2119,150.6625283,-34.0263867,2.8
530,2123,150.662535,-34.0263633,3.1
531,2127,150.6625417,-34.0263383,2.5
532,2131,150.6625467,-34.026315,3.7
533,2135,150.6625533,-34.0262917,4.4
534,2139,150.66256,-34.0262683,4.7
535,2143,150.6625667,-34.026245,3.8
536,2147,150.662575,-34.0262217,3.8
537,2151,150.6625817,-34.0261983,3.9
538,2155,150.6625883,-34.026175,3.8
539,2159,150.6625967,-34.0261517,3.6
540,2163,150.6626033,-34.02613,3.7
541,2167,150.66261,-34.0261067,3.2
542,2171,150.6626183,-34.0260833,3.8
543,2175,150.662625,-34.02606,3.4
544,2179,150.6626333,-34.0260367,3.8
545,2183,150.66264,-34.0260133,4.0
546,2187,150.6626483,-34.0259917,4.4
547,2191,150.662655,-34.0259683,4.2
548,2195,150.66266,-34.0259483,4.3
549,2199,150.6626617,-34.0259283,4.6
550,2203,150.66265,-34.0259133,4.9
551,2207,150.6626317,-34.0259067,5.3
552,2211,150.6626133,-34.0259067,5.8
553,2215,150.662595,-34.025915,5.5
554,2219,150.6625833,-34.0259283,5.6
555,2223,150.662575,-34.0259433,5.1
556,2227,150.6625717,-34.0259617,5.1
557,2231,150.6625683,-34.0259783,5.2
558,2235,150.662565,-34.025995,5.0
559,2239,150.6625617,-34.0260133,4.5
560,2243,150.66256,-34.0260333,4.7
561,2247,150.6625567,-34.0260517,4.7
562,2251,150.6625533,-34.0260717,4.7
563,2255,150.66255,-34.02609,4.8
564,2259,150.6625467,-34.02611,4.6
565,2263,150.6625433,-34.02613,3.7
566,2267,150.6625383,-34.02615,3.6
567,2271,150.662535,-34.0261717,3.7
568,2275,150.66253,-34.0261933,3.9
569,2279,150.6625267,-34.026215,4.0
570,2283,150.6625217,-34.0262367,3.6
571,2287,150.6625167,-34.0262583,3.8
572,2291,150.6625117,-34.02628,2.8
573,2295,150.6625067,-34.0263017,3.1
574,2299,150.6625017,-34.0263233,3.5
575,2303,150.6624967,-34.026345,3.3
576,2307,150.6624917,-34.0263683,3.7
577,2311,150.6624867,-34.02639,3.7
578,2315,150.6624817,-34.0264117,4.0
579,2319,150.6624767,-34.0264333,3.8
580,2323,150.6624733,-34.026455,3.0
581,2327,150.6624683,-34.026475,3.1
582,2331,150.662465,-34.026495,2.6
583,2335,150.66246,-34.026515,2.9
584,2339,150.6624533,-34.0265317,1.1
585,2343,150.66244,-34.026545,1.9
586,2347,150.66242,-34.0265467,-10.3
587,2351,150.6624033,-34.02654,1.8
588,2355,150.662395,-34.0265267,3.6
589,2359,150.6623933,-34.02651,3.6
590,2363,150.6623967,-34.026495,3.4
591,2367,150.6624017,-34.0264767,3.4
592,2371,150.6624067,-34.0264583,3.1
593,2375,150.6624117,-34.02644,3.0
594,2379,150.6624167,-34.0264217,2.9
595,2383,150.6624217,-34.0264017,2.5
596,2387,150.6624267,-34.02638,2.8
597,2391,150.6624317,-34.0263583,3.3
598,2395,150.6624367,-34.0263367,3.5
599,2399,150.6624417,-34.0263133,3.7
600,2403,150.6624483,-34.0262917,4.0
601,2407,150.6624533,-34.02627,4.2
602,2411,150.6624583,-34.0262467,4.0
603,2415,150.662465,-34.026225,3.0
604,2419,150.66247,-34.0262033,3.6
605,2423,150.6624767,-34.02618,3.7
606,2427,150.6624817,-34.0261583,3.2
607,2431,150.6624883,-34.0261367,3.8
608,2435,150.6624933,-34.026115,3.7
609,2439,150.6625,-34.0260933,4.0
610,2443,150.662505,-34.0260717,3.4
611,2447,150.6625117,-34.02605,3.5
612,2451,150.6625167,-34.0260283,3.7
613,2455,150.6625217,-34.0260067,4.4
614,2459,150.6625267,-34.025985,4.9
615,2463,150.6625317,-34.025965,5.0
616,2467,150.6625383,-34.0259433,4.4
617,2471,150.662545,-34.0259233,4.8
618,2475,150.6625483,-34.025905,4.5
619,2479,150.6625467,-34.0258867,5.1
620,2483,150.662535,-34.0258733,5.1
621,2487,150.662515,-34.0258683,5.6
622,2491,150.662495,-34.0258717,5.6
623,2495,150.66248,-34.0258833,6.6
624,2499,150.6624683,-34.0258967,8.8
625,2503,150.6624633,-34.0259133,5.2
626,2507,150.6624583,-34.02593,5.7
627,2511,150.6624533,-34.0259483,5.7
628,2515,150.6624483,-34.025965,5.9
629,2519,150.662445,-34.0259833,5.3
630,2523,150.6624417,-34.0260017,5.2
631,2527,150.6624367,-34.02602,4.9
