,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
3494,13982,149.807255,-30.285005,88.8,123.1,0.56,2.44,45.2,80.3,-0.85,-3.52
3495,13986,149.807255,-30.285005,88.8,123.6,0.56,2.46,45.0,80.0,-0.85,-3.54
3496,13990,149.807255,-30.285005,88.9,123.0,0.55,2.47,45.2,80.3,-0.85,-3.52
3497,13994,149.807255,-30.285005,88.9,123.0,0.55,2.48,45.0,80.2,-0.84,-3.52
3498,13998,149.807255,-30.285005,88.8,123.1,0.55,2.47,45.1,79.9,-0.85,-3.54
3499,14002,149.807255,-30.285005,88.5,123.3,0.55,2.46,45.1,80.2,-0.84,-3.51
3500,14006,149.807255,-30.285005,88.6,123.1,0.55,2.46,45.1,80.2,-0.84,-3.51
3501,14010,149.807255,-30.285005,88.4,123.2,0.55,2.48,45.3,80.3,-0.84,-3.52
3502,14014,149.807255,-30.285005,88.4,123.1,0.55,2.47,45.2,80.2,-0.84,-3.53
3503,14018,149.807255,-30.285005,88.5,122.9,0.55,2.47,45.3,80.1,-0.84,-3.52
3504,14022,149.807255,-30.285005,88.6,122.9,0.55,2.48,45.1,80.2,-0.84,-3.49
3505,14026,149.807255,-30.285005,88.5,123.2,0.56,2.48,45.4,80.3,-0.85,-3.52
3506,14030,149.807255,-30.285005,88.6,123.3,0.56,2.48,45.4,80.4,-0.84,-3.5
3507,14034,149.807255,-30.285005,88.7,123.5,0.55,2.49,45.3,79.8,-0.84,-3.52
3508,14038,149.807255,-30.285005,88.8,123.2,0.56,2.49,45.3,80.1,-0.84,-3.51
3509,14042,149.807255,-30.285005,88.9,123.2,0.56,2.47,45.3,80.2,-0.84,-3.54
3510,14046,149.807255,-30.285005,88.9,123.4,0.55,2.47,45.2,80.2,-0.84,-3.53
3511,14050,149.807255,-30.285005,88.7,123.3,0.55,2.46,45.2,80.2,-0.84,-3.51
3512,14054,149.807255,-30.285005,89.0,123.1,0.55,2.5,45.2,80.1,-0.84,-3.52
3513,14058,149.807255,-30.285005,89.0,123.2,0.55,2.49,45.1,80.4,-0.84,-3.5
3514,14062,149.807255,-30.285005,88.7,123.3,0.55,2.49,45.2,79.9,-0.84,-3.5
3515,14066,149.807255,-30.285005,88.5,123.3,0.54,2.49,45.2,80.1,-0.84,-3.53
3516,14070,149.807255,-30.285005,88.8,123.4,0.55,2.49,45.2,80.1,-0.84,-3.52
3517,14074,149.807255,-30.285005,88.3,123.0,0.55,2.47,45.2,80.3,-0.84,-3.5
3518,14078,149.807255,-30.285005,88.4,122.9,0.55,2.46,45.3,80.1,-0.84,-3.52
3519,14082,149.807255,-30.285005,88.1,123.4,0.55,2.47,45.2,79.9,-0.84,-3.51
3520,14086,149.807255,-30.285005,88.4,122.9,0.56,2.49,45.4,80.2,-0.83,-3.54
3521,14090,149.807255,-30.285005,88.7,123.1,0.56,2.48,45.4,80.1,-0.84,-3.51
3522,14094,149.807255,-30.285005,88.7,123.4,0.56,2.5,45.4,80.0,-0.83,-3.5
3523,14098,149.807255,-30.285005,88.2,123.5,0.56,2.46,45.3,80.3,-0.84,-3.53
3524,14102,149.807255,-30.285005,88.8,123.3,0.55,2.49,45.3,80.1,-0.84,-3.51
3525,14106,149.807255,-30.285005,88.6,123.0,0.56,2.48,45.1,79.8,-0.83,-3.51
3526,14110,149.807255,-30.285005,88.6,123.1,0.56,2.49,45.1,80.0,-0.84,-3.51
3527,14114,149.807255,-30.285005,88.8,123.1,0.56,2.47,45.3,79.6,-0.83,-3.53
3528,14118,149.807255,-30.285005,88.8,123.2,0.56,2.46,45.2,80.0,-0.84,-3.53
3529,14122,149.807255,-30.285005,88.7,123.1,0.56,2.49,45.4,80.0,-0.83,-3.52
3530,14126,149.807255,-30.285005,88.6,122.9,0.56,2.48,45.2,80.2,-0.84,-3.51
3531,14130,149.807255,-30.285005,88.8,123.1,0.55,2.48,45.2,79.9,-0.83,-3.5
3532,14134,149.807255,-30.285005,88.5,123.2,0.54,2.5,45.2,80.5,-0.83,-3.51
3533,14138,149.807255,-30.285005,88.3,123.2,0.55,2.5,45.2,80.2,-0.83,-3.54
3534,14142,149.807255,-30.285005,88.3,123.3,0.56,2.48,45.3,80.1,-0.83,-3.5
3535,14146,149.807255,-30.285005,88.7,123.2,0.56,2.49,45.1,80.2,-0.83,-3.51
3536,14150,149.807255,-30.285005,88.8,123.1,0.55,2.5,45.3,80.0,-0.83,-3.49
3537,14154,149.807255,-30.285005,88.3,123.2,0.55,2.47,45.3,80.1,-0.83,-3.52
3538,14158,149.807255,-30.285005,88.8,123.4,0.55,2.46,45.4,80.1,-0.83,-3.51
3539,14162,149.807255,-30.285005,88.5,123.7,0.55,2.46,45.4,80.0,-0.83,-3.51
3540,14166,149.807255,-30.285005,88.6,123.4,0.55,2.49,45.2,79.8,-0.83,-3.53
3541,14170,149.807255,-30.285005,88.8,123.2,0.55,2.48,45.0,80.2,-0.84,-3.53
3542,14174,149.807255,-30.285005,88.5,123.1,0.55,2.48,45.3,80.3,-0.83,-3.52
3543,14178,149.807255,-30.285005,88.9,123.0,0.55,2.49,45.2,80.3,-0.84,-3.52
3544,14182,149.807255,-30.285005,88.6,122.9,0.55,2.45,45.0,80.1,-0.83,-3.52
3545,14186,149.807255,-30.285005,88.7,123.0,0.55,2.47,45.3,80.0,-0.83,-3.5
3546,14190,149.807255,-30.285005,88.9,123.1,0.55,2.49,45.2,80.4,-0.83,-3.51
3547,14194,149.807255,-30.285005,88.6,123.0,0.55,2.5,45.1,80.0,-0.83,-3.51
3548,14198,149.807255,-30.285005,88.7,123.1,0.54,2.48,45.1,79.9,-0.83,-3.49
3549,14202,149.807255,-30.285005,88.6,123.4,0.55,2.48,45.3,80.3,-0.83,-3.51
3550,14206,149.807255,-30.285005,88.6,123.3,0.55,2.47,45.3,80.0,-0.82,-3.5
3551,14210,149.807255,-30.285005,88.5,123.2,0.55,2.48,45.1,80.2,-0.83,-3.47
3552,14214,149.807255,-30.285005,88.3,123.5,0.55,2.48,45.3,79.8,-0.83,-3.5
3553,14218,149.807255,-30.285005,88.2,123.2,0.55,2.49,45.3,80.1,-0.82,-3.5
3554,14222,149.807255,-30.285005,88.6,123.2,0.55,2.46,45.2,80.0,-0.83,-3.5
3555,14226,149.807255,-30.285005,88.5,122.7,0.56,2.47,45.2,80.6,-0.83,-3.5
3556,14230,149.807255,-30.285005,88.3,123.0,0.55,2.47,45.3,80.0,-0.83,-3.48
3557,14234,149.807255,-30.285005,88.7,123.3,0.55,2.46,45.3,80.0,-0.83,-3.5
3558,14238,149.807255,-30.285005,88.9,123.4,0.55,2.47,45.4,80.1,-0.82,-3.49
3559,14242,149.807255,-30.285005,88.7,123.4,0.55,2.46,45.3,80.2,-0.83,-3.49
3560,14246,149.807255,-30.285005,88.8,123.4,0.55,2.48,45.3,80.2,-0.83,-3.48
3561,14250,149.807255,-30.285005,89.1,123.2,0.55,2.47,45.3,79.7,-0.83,-3.5
3562,14254,149.807255,-30.285005,88.8,123.1,0.55,2.46,45.2,79.9,-0.83,-3.48
3563,14258,149.807255,-30.285005,89.2,123.2,0.55,2.47,45.3,80.1,-0.83,-3.47
3564,14262,149.807255,-30.285005,88.9,123.1,0.54,2.46,45.3,80.3,-0.82,-3.5
3565,14266,149.807255,-30.285005,88.8,123.1,0.54,2.5,45.2,80.1,-0.82,-3.47
3566,14270,149.807255,-30.285005,88.6,123.6,0.54,2.45,45.3,80.1,-0.82,-3.5
3567,14274,149.807255,-30.285005,88.6,123.1,0.54,2.48,45.2,80.5,-0.83,-3.49
3568,14278,149.807255,-30.285005,88.6,123.3,0.55,2.5,45.3,80.5,-0.83,-3.47
3569,14282,149.807255,-30.285005,88.3,123.6,0.55,2.49,45.0,80.1,-0.82,-3.48
3570,14286,149.807255,-30.285005,88.5,123.2,0.55,2.47,45.4,80.0,-0.82,-3.5
3571,14290,149.807255,-30.285005,88.4,123.3,0.55,2.47,45.2,79.9,-0.82,-3.48
3572,14294,149.807255,-30.285005,88.7,123.2,0.56,2.49,45.3,80.1,-0.83,-3.5
3573,14298,149.807255,-30.285005,88.5,122.9,0.55,2.48,45.3,80.0,-0.82,-3.51
3574,14302,149.807255,-30.285005,88.7,123.2,0.56,2.48,45.3,80.4,-0.83,-3.5
3575,14306,149.807255,-30.285005,88.9,123.3,0.56,2.46,45.1,80.2,-0.83,-3.49
3576,14310,149.807255,-30.285005,88.9,123.0,0.56,2.5,45.0,80.0,-0.82,-3.5
3577,14314,149.807255,-30.285005,89.0,123.0,0.56,2.49,45.1,80.5,-0.82,-3.52
3578,14318,149.807255,-30.285005,89.0,123.2,0.55,2.46,45.1,80.0,-0.82,-3.49
3579,14322,149.807255,-30.285005,88.6,123.1,0.55,2.48,45.2,80.0,-0.82,-3.49
3580,14326,149.807255,-30.285005,88.8,123.0,0.55,2.49,45.2,80.1,-0.82,-3.51
3581,14330,149.807255,-30.285005,88.6,123.2,0.55,2.49,45.3,80.2,-0.82,-3.52
3582,14334,149.807255,-30.285005,88.6,123.6,0.54,2.49,45.3,80.4,-0.83,-3.52
3583,14338,149.807255,-30.285005,88.7,123.0,0.54,2.49,45.3,79.9,-0.82,-3.48
3584,14342,149.807255,-30.285005,88.2,123.4,0.55,2.47,45.2,79.9,-0.82,-3.52
3585,14346,149.807255,-30.285005,88.6,123.2,0.55,2.46,45.5,79.7,-0.82,-3.49
3586,14350,149.807255,-30.285005,88.7,123.4,0.55,2.48,45.4,79.9,-0.82,-3.49
3587,14354,149.807255,-30.285005,88.3,123.4,0.55,2.46,45.1,79.9,-0.82,-3.49
3588,14358,149.807255,-30.285005,88.7,123.0,0.56,2.47,45.1,80.0,-0.82,-3.5
3589,14362,149.807255,-30.285005,89.0,123.4,0.56,2.47,45.3,80.2,-0.82,-3.5
3590,14366,149.807255,-30.285005,88.7,123.2,0.56,2.46,45.3,80.1,-0.82,-3.48
3591,14370,149.807255,-30.285005,88.8,123.5,0.55,2.46,45.4,80.0,-0.82,-3.5
3592,14374,149.807255,-30.285005,89.2,123.3,0.56,2.48,45.2,80.1,-0.82,-3.48
3593,14378,149.807255,-30.285005,89.0,122.6,0.56,2.47,45.2,79.8,-0.82,-3.49
3594,14382,149.807255,-30.285005,88.7,122.7,0.55,2.46,45.1,80.2,-0.82,-3.51
3595,14386,149.807255,-30.285005,88.7,123.1,0.55,2.49,45.2,79.9,-0.82,-3.48
3596,14390,149.807255,-30.285005,88.8,123.3,0.55,2.46,45.2,80.3,-0.81,-3.48
3597,14394,149.807255,-30.285005,88.8,123.4,0.55,2.45,45.2,80.2,-0.81,-3.47
3598,14398,149.807255,-30.285005,88.8,123.1,0.54,2.48,45.3,80.6,-0.82,-3.48
3599,14402,149.807255,-30.285005,88.8,123.3,0.55,2.47,45.2,79.8,-0.81,-3.46
3600,14406,149.807255,-30.285005,88.3,122.9,0.55,2.46,45.2,80.1,-0.81,-3.5
3601,14410,149.807255,-30.285005,88.6,123.1,0.55,2.47,45.3,80.2,-0.82,-3.52
3602,14414,149.807255,-30.285005,88.2,123.3,0.55,2.47,45.2,79.9,-0.81,-3.47
3603,14418,149.807255,-30.285005,88.2,123.0,0.55,2.47,45.4,80.1,-0.81,-3.49
3604,14422,149.807255,-30.285005,88.5,123.3,0.56,2.48,45.2,80.2,-0.82,-3.46
3605,14426,149.807255,-30.285005,88.6,122.6,0.56,2.47,45.3,80.2,-0.82,-3.47
3606,14430,149.807255,-30.285005,88.9,122.6,0.56,2.46,45.2,80.0,-0.81,-3.52
3607,14434,149.807255,-30.285005,88.8,123.1,0.56,2.48,45.3,79.8,-0.82,-3.5
3608,14438,149.807255,-30.285005,88.9,123.0,0.56,2.48,45.2,80.3,-0.82,-3.51
3609,14442,149.807255,-30.285005,88.8,123.2,0.56,2.5,45.3,80.4,-0.81,-3.47
3610,14446,149.807255,-30.285005,88.7,123.4,0.56,2.47,45.2,79.5,-0.81,-3.5
3611,14450,149.807255,-30.285005,88.8,122.9,0.55,2.49,45.1,80.1,-0.81,-3.48
3612,14454,149.807255,-30.285005,88.7,123.0,0.55,2.47,45.1,80.2,-0.81,-3.47
3613,14458,149.807255,-30.285005,88.9,123.5,0.55,2.49,45.1,80.2,-0.81,-3.48
3614,14462,149.807255,-30.285005,88.8,123.2,0.55,2.47,45.2,80.3,-0.81,-3.48
3615,14466,149.807255,-30.285005,88.8,123.5,0.55,2.46,45.1,80.3,-0.81,-3.5
3616,14470,149.807255,-30.285005,88.6,123.4,0.55,2.48,45.2,80.3,-0.81,-3.47
3617,14474,149.807255,-30.285005,88.6,122.9,0.56,2.47,45.3,80.5,-0.81,-3.47
3618,14478,149.807255,-30.285005,89.0,123.1,0.55,2.48,45.3,80.2,-0.81,-3.47
3619,14482,149.807255,-30.285005,88.4,123.0,0.55,2.44,45.3,80.3,-0.81,-3.49
3620,14486,149.807255,-30.285005,88.6,123.2,0.56,2.46,45.2,80.1,-0.81,-3.48
3621,14490,149.807255,-30.285005,88.7,123.6,0.56,2.48,45.2,80.1,-0.81,-3.5
3622,14494,149.807255,-30.285005,88.7,123.3,0.56,2.46,45.3,80.0,-0.81,-3.5
3623,14498,149.807255,-30.285005,88.8,123.1,0.56,2.47,45.2,80.1,-0.81,-3.49
3624,14502,149.807255,-30.285005,88.6,123.4,0.56,2.5,45.2,80.2,-0.81,-3.48
3625,14506,149.807255,-30.285005,89.2,123.2,0.55,2.48,45.4,79.9,-0.81,-3.48
3626,14510,149.807255,-30.285005,89.1,123.4,0.55,2.47,45.1,79.9,-0.81,-3.48
3627,14514,149.807255,-30.285005,89.1,123.2,0.55,2.48,45.3,80.2,-0.81,-3.46
3628,14518,149.807255,-30.285005,88.8,123.4,0.55,2.48,45.2,80.6,-0.81,-3.48
3629,14522,149.807255,-30.285005,88.6,123.1,0.55,2.46,45.2,80.2,-0.81,-3.45
3630,14526,149.807255,-30.285005,88.4,123.2,0.54,2.45,45.3,80.3,-0.81,-3.46
3631,14530,149.807255,-30.285005,88.9,122.9,0.55,2.47,45.1,79.8,-0.81,-3.47
3632,14534,149.807255,-30.285005,88.3,123.2,0.55,2.47,45.4,79.9,-0.81,-3.46
3633,14538,149.807255,-30.285005,88.6,123.1,0.55,2.5,45.3,80.2,-0.81,-3.48
3634,14542,149.807255,-30.285005,88.5,123.0,0.55,2.48,45.2,80.3,-0.81,-3.46
3635,14546,149.807255,-30.285005,88.3,123.2,0.55,2.51,45.2,80.1,-0.81,-3.46
3636,14550,149.807255,-30.285005,88.6,123.1,0.56,2.48,45.3,80.2,-0.81,-3.48
3637,14554,149.807255,-30.285005,88.6,123.2,0.56,2.47,45.2,79.8,-0.81,-3.51
3638,14558,149.807255,-30.285005,88.8,123.2,0.55,2.49,45.2,79.7,-0.81,-3.45
3639,14562,149.807255,-30.285005,88.9,123.1,0.55,2.46,45.4,79.7,-0.81,-3.48
3640,14566,149.807255,-30.285005,89.2,123.4,0.56,2.48,45.2,80.2,-0.81,-3.48
3641,14570,149.807255,-30.285005,89.1,123.1,0.56,2.46,45.1,80.1,-0.81,-3.47
3642,14574,149.807255,-30.285005,89.2,123.4,0.55,2.45,45.2,80.4,-0.81,-3.46
3643,14578,149.807255,-30.285005,89.0,123.2,0.55,2.48,45.2,80.0,-0.8,-3.47
3644,14582,149.807255,-30.285005,89.1,122.9,0.55,2.47,45.2,79.9,-0.81,-3.47
3645,14586,149.807255,-30.285005,88.8,123.4,0.54,2.49,45.2,80.4,-0.8,-3.47
3646,14590,149.807255,-30.285005,88.9,123.0,0.55,2.46,45.2,79.9,-0.8,-3.47
3647,14594,149.807255,-30.285005,88.6,123.2,0.55,2.47,45.2,80.0,-0.81,-3.46
3648,14598,149.807255,-30.285005,88.5,123.1,0.55,2.44,45.3,80.1,-0.8,-3.45
3649,14602,149.807255,-30.285005,88.6,123.3,0.55,2.46,45.2,80.0,-0.8,-3.48
3650,14606,149.807255,-30.285005,88.6,122.9,0.55,2.48,45.4,80.1,-0.81,-3.47
3651,14610,149.807255,-30.285005,88.8,122.9,0.56,2.5,45.3,80.2,-0.8,-3.48
3652,14614,149.807255,-30.285005,88.7,123.3,0.55,2.51,45.3,80.5,-0.81,-3.46
3653,14618,149.807255,-30.285005,88.4,123.2,0.56,2.49,45.2,80.0,-0.8,-3.49
3654,14622,149.807255,-30.285005,88.8,123.3,0.56,2.49,45.3,80.0,-0.81,-3.46
3655,14626,149.807255,-30.285005,88.7,123.3,0.56,2.49,45.3,80.0,-0.81,-3.49
3656,14630,149.807255,-30.285005,88.8,122.8,0.56,2.47,45.2,79.8,-0.8,-3.47
3657,14634,149.807255,-30.285005,89.0,123.5,0.57,2.49,45.2,79.9,-0.81,-3.45
3658,14638,149.807255,-30.285005,88.7,123.2,0.55,2.48,45.2,80.1,-0.81,-3.47
3659,14642,149.807255,-30.285005,88.9,122.7,0.55,2.5,45.2,80.4,-0.8,-3.46
3660,14646,149.807255,-30.285005,89.2,123.0,0.55,2.5,45.1,80.0,-0.8,-3.46
3661,14650,149.807255,-30.285005,88.9,123.2,0.55,2.48,45.1,79.9,-0.8,-3.47
3662,14654,149.807255,-30.285005,88.9,123.4,0.55,2.48,45.0,79.9,-0.8,-3.47
3663,14658,149.807255,-30.285005,88.8,122.7,0.55,2.5,45.3,80.0,-0.8,-3.47
3664,14662,149.807255,-30.285005,88.7,123.0,0.55,2.5,45.2,80.3,-0.81,-3.46
3665,14666,149.807255,-30.285005,88.7,122.9,0.56,2.46,45.5,80.3,-0.81,-3.49
3666,14670,149.807255,-30.285005,88.5,123.3,0.56,2.47,45.2,80.1,-0.8,-3.46
3667,14674,149.807255,-30.285005,88.8,123.3,0.55,2.47,45.2,80.1,-0.8,-3.46
3668,14678,149.807255,-30.285005,88.6,123.3,0.56,2.49,45.1,80.1,-0.81,-3.48
3669,14682,149.807255,-30.285005,89.0,123.2,0.56,2.51,45.4,80.1,-0.81,-3.49
3670,14686,149.807255,-30.285005,88.8,123.2,0.56,2.5,45.5,80.2,-0.8,-3.45
3671,14690,149.807255,-30.285005,88.8,123.1,0.56,2.46,45.2,80.1,-0.81,-3.47
3672,14694,149.807255,-30.285005,88.9,123.8,0.56,2.49,45.2,80.1,-0.8,-3.46
3673,14698,149.807255,-30.285005,89.1,123.2,0.56,2.49,45.3,80.0,-0.8,-3.44
3674,14702,149.807255,-30.285005,89.1,123.4,0.56,2.48,45.1,79.9,-0.8,-3.46
3675,14706,149.807255,-30.285005,89.1,123.3,0.56,2.48,45.3,80.1,-0.8,-3.47
3676,14710,149.807255,-30.285005,88.9,123.3,0.56,2.49,45.2,80.1,-0.8,-3.45
3677,14714,149.807255,-30.285005,89.1,122.9,0.55,2.5,45.4,80.2,-0.8,-3.48
3678,14718,149.807255,-30.285005,88.9,122.8,0.55,2.48,45.1,80.1,-0.8,-3.48
3679,14722,149.807255,-30.285005,89.1,122.9,0.56,2.48,45.2,80.0,-0.8,-3.48
3680,14726,149.807255,-30.285005,88.8,123.3,0.55,2.48,45.1,80.1,-0.8,-3.46
3681,14730,149.807255,-30.285005,88.9,122.9,0.56,2.45,45.3,80.2,-0.8,-3.47
3682,14734,149.807255,-30.285005,88.8,123.1,0.56,2.49,45.3,80.6,-0.8,-3.48
3683,14738,149.807255,-30.285005,88.7,123.2,0.55,2.51,45.4,80.1,-0.81,-3.44
3684,14742,149.807255,-30.285005,88.5,123.1,0.55,2.49,45.5,80.3,-0.8,-3.49
3685,14746,149.807255,-30.285005,88.4,123.2,0.56,2.51,45.2,80.2,-0.8,-3.48
3686,14750,149.807255,-30.285005,88.6,123.5,0.56,2.48,45.1,80.1,-0.8,-3.45
3687,14754,149.807255,-30.285005,88.6,123.4,0.57,2.47,45.2,80.1,-0.8,-3.46
3688,14758,149.807255,-30.285005,88.8,123.1,0.56,2.45,45.1,80.2,-0.8,-3.47
3689,14762,149.807255,-30.285005,89.0,123.9,0.56,2.48,45.0,80.0,-0.8,-3.44
3690,14766,149.807255,-30.285005,89.1,123.2,0.56,2.47,45.1,80.0,-0.8,-3.44
3691,14770,149.807255,-30.285005,88.9,123.2,0.56,2.47,45.1,80.1,-0.8,-3.45
3692,14774,149.807255,-30.285005,89.2,123.4,0.55,2.5,45.1,80.4,-0.8,-3.46
3693,14778,149.807255,-30.285005,88.7,123.2,0.56,2.47,45.1,80.0,-0.8,-3.44
3694,14782,149.807255,-30.285005,88.8,123.5,0.55,2.5,45.2,80.1,-0.8,-3.46
3695,14786,149.807255,-30.285005,88.8,123.4,0.55,2.46,45.3,80.1,-0.8,-3.45
3696,14790,149.807255,-30.285005,88.5,123.4,0.55,2.5,45.2,79.9,-0.8,-3.45
3697,14794,149.807255,-30.285005,88.7,123.5,0.56,2.47,45.3,80.0,-0.8,-3.46
3698,14798,149.807255,-30.285005,88.5,123.0,0.55,2.47,45.3,80.1,-0.8,-3.46
3699,14802,149.807255,-30.285005,89.0,123.6,0.55,2.46,45.2,80.2,-0.8,-3.49
3700,14806,149.807255,-30.285005,88.6,123.2,0.56,2.49,45.3,79.8,-0.8,-3.45
3701,14810,149.807255,-30.285005,88.8,123.3,0.55,2.48,45.4,80.1,-0.8,-3.46
3702,14814,149.807255,-30.285005,88.8,123.6,0.56,2.47,45.4,80.1,-0.8,-3.46
3703,14818,149.807255,-30.285005,89.2,123.4,0.56,2.5,45.3,80.4,-0.81,-3.46
3704,14822,149.807255,-30.285005,89.0,123.1,0.56,2.46,45.1,79.9,-0.8,-3.46
3705,14826,149.807255,-30.285005,89.0,123.1,0.56,2.47,45.2,79.6,-0.8,-3.45
3706,14830,149.807255,-30.285005,89.2,122.8,0.55,2.47,45.3,80.2,-0.8,-3.43
3707,14834,149.807255,-30.285005,89.3,123.3,0.56,2.49,45.0,80.1,-0.8,-3.45
3708,14838,149.807255,-30.285005,89.2,123.2,0.55,2.48,45.0,79.8,-0.8,-3.45
3709,14842,149.807255,-30.285005,89.2,123.3,0.55,2.47,45.2,79.9,-0.8,-3.44
3710,14846,149.807255,-30.285005,89.2,123.4,0.55,2.49,45.2,80.0,-0.8,-3.44
3711,14850,149.807255,-30.285005,89.0,123.1,0.55,2.48,45.3,80.1,-0.79,-3.46
3712,14854,149.807255,-30.285005,88.7,123.1,0.55,2.49,45.2,80.3,-0.8,-3.48
3713,14858,149.807255,-30.285005,88.8,123.0,0.55,2.48,45.3,80.1,-0.8,-3.45
3714,14862,149.807255,-30.285005,88.6,123.1,0.55,2.5,45.3,80.7,-0.79,-3.44
3715,14866,149.807255,-30.285005,88.5,123.4,0.55,2.48,45.3,80.2,-0.8,-3.47
3716,14870,149.807255,-30.285005,88.4,123.2,0.55,2.48,45.1,79.7,-0.8,-3.47
3717,14874,149.807255,-30.285005,88.7,123.1,0.56,2.47,45.3,80.0,-0.8,-3.45
3718,14878,149.807255,-30.285005,88.8,123.4,0.56,2.47,45.2,80.1,-0.8,-3.47
3719,14882,149.807255,-30.285005,89.0,123.2,0.56,2.48,45.2,80.3,-0.8,-3.44
3720,14886,149.807255,-30.285005,88.9,123.2,0.56,2.49,45.2,79.9,-0.79,-3.44
3721,14890,149.807255,-30.285005,89.0,123.0,0.56,2.46,45.4,80.1,-0.8,-3.46
3722,14894,149.807255,-30.285005,89.1,123.0,0.56,2.47,45.0,80.1,-0.8,-3.46
3723,14898,149.807255,-30.285005,89.3,123.4,0.55,2.47,45.2,80.4,-0.8,-3.45
3724,14902,149.807255,-30.285005,89.2,123.2,0.55,2.5,45.2,79.8,-0.8,-3.47
3725,14906,149.807255,-30.285005,89.2,123.6,0.55,2.48,45.2,80.1,-0.8,-3.48
3726,14910,149.807255,-30.285005,88.9,123.2,0.55,2.5,45.1,80.2,-0.79,-3.43
3727,14914,149.807255,-30.285005,89.0,123.0,0.55,2.46,45.3,80.5,-0.79,-3.43
3728,14918,149.807255,-30.285005,89.1,123.2,0.56,2.49,45.5,80.0,-0.79,-3.45
3729,14922,149.807255,-30.285005,88.7,123.1,0.55,2.5,45.3,80.3,-0.79,-3.47
3730,14926,149.807255,-30.285005,88.8,123.2,0.55,2.48,45.1,80.1,-0.79,-3.47
3731,14930,149.807255,-30.285005,88.8,123.3,0.56,2.47,45.0,80.1,-0.79,-3.46
3732,14934,149.807255,-30.285005,88.4,123.2,0.56,2.49,45.5,80.3,-0.8,-3.42
3733,14938,149.807255,-30.285005,88.9,123.6,0.56,2.49,45.3,80.3,-0.79,-3.44
3734,14942,149.807255,-30.285005,88.9,123.1,0.56,2.5,45.4,80.2,-0.8,-3.43
3735,14946,149.807255,-30.285005,88.8,123.4,0.55,2.47,45.1,79.9,-0.79,-3.44
3736,14950,149.807255,-30.285005,89.0,123.1,0.56,2.49,45.4,80.0,-0.79,-3.44
3737,14954,149.807255,-30.285005,89.0,123.2,0.56,2.48,45.3,80.2,-0.79,-3.42
3738,14958,149.807255,-30.285005,89.4,123.2,0.56,2.49,45.2,80.2,-0.8,-3.41
3739,14962,149.807255,-30.285005,89.2,123.2,0.56,2.49,45.2,80.0,-0.8,-3.4
3740,14966,149.807255,-30.285005,89.2,123.2,0.55,2.46,45.2,79.9,-0.79,-3.47
3741,14970,149.807255,-30.285005,89.2,123.3,0.56,2.49,45.3,80.0,-0.79,-3.45
3742,14974,149.807255,-30.285005,89.3,122.9,0.55,2.47,45.0,80.0,-0.79,-3.45
3743,14978,149.807255,-30.285005,89.0,123.3,0.56,2.47,45.1,80.1,-0.8,-3.45
3744,14982,149.807255,-30.285005,89.2,123.2,0.55,2.47,45.4,80.4,-0.79,-3.44
3745,14986,149.807255,-30.285005,88.8,123.2,0.55,2.48,45.4,80.2,-0.79,-3.45
3746,14990,149.807255,-30.285005,88.8,123.3,0.55,2.48,45.1,80.2,-0.79,-3.47
3747,14994,149.807255,-30.285005,89.0,123.3,0.55,2.48,45.2,80.1,-0.79,-3.45
3748,14998,149.807255,-30.285005,88.7,122.9,0.56,2.47,45.1,80.0,-0.8,-3.43
3749,15002,149.807255,-30.285005,88.8,123.3,0.56,2.49,45.4,80.1,-0.79,-3.44
3750,15006,149.807255,-30.285005,89.0,123.1,0.56,2.48,45.3,80.1,-0.79,-3.46
3751,15010,149.807255,-30.285005,89.4,123.2,0.56,2.5,45.4,80.3,-0.79,-3.48
3752,15014,149.807255,-30.285005,89.3,123.4,0.56,2.48,45.3,80.4,-0.79,-3.46
3753,15018,149.807255,-30.285005,89.1,123.4,0.56,2.47,45.3,79.9,-0.79,-3.45
3754,15022,149.807255,-30.285005,89.3,122.9,0.56,2.47,45.3,80.0,-0.79,-3.47
3755,15026,149.807255,-30.285005,88.9,123.5,0.56,2.47,45.2,80.1,-0.79,-3.45
3756,15030,149.807255,-30.285005,89.3,123.4,0.55,2.46,45.1,79.9,-0.79,-3.45
3757,15034,149.807255,-30.285005,89.1,123.1,0.55,2.49,45.3,79.7,-0.79,-3.46
3758,15038,149.807255,-30.285005,89.5,122.9,0.55,2.5,45.0,80.2,-0.79,-3.47
3759,15042,149.807255,-30.285005,89.1,122.9,0.55,2.48,45.2,80.3,-0.79,-3.45
3760,15046,149.807255,-30.285005,88.9,123.3,0.55,2.49,45.2,80.3,-0.79,-3.43
3761,15050,149.807255,-30.285005,88.9,123.0,0.56,2.48,45.2,80.1,-0.79,-3.46
3762,15054,149.807255,-30.285005,88.9,123.4,0.55,2.48,45.2,80.2,-0.79,-3.45
3763,15058,149.807255,-30.285005,88.8,123.2,0.55,2.46,45.3,80.0,-0.79,-3.46
3764,15062,149.807255,-30.285005,89.3,123.7,0.56,2.5,45.5,80.1,-0.79,-3.44
3765,15066,149.807255,-30.285005,88.6,123.0,0.56,2.48,45.3,80.1,-0.79,-3.45
3766,15070,149.807255,-30.285005,89.3,123.4,0.56,2.51,45.3,80.3,-0.79,-3.44
